variant,sample_index,domain,scene_id,scan_id,image_relpath,region_id,row,column,x0,y0,x1,y1,valid_pixel_count,boundary_pixel_count,weight_sum,base_primary_error_sum,refined_primary_error_sum,primary_utility_sum,base_absrel_error_sum,refined_absrel_error_sum,absrel_utility_sum,rgb_gradient_score,base_gradient_score,patch_affine_scale,patch_affine_shift,uses_patch_forward
rgb_guided_bilateral_sharpening,4,indoors,scene_00019,indoors/scene_00019/scan_00183,val/indoors/scene_00019/scan_00183/00019_00183_indoors_150_020.png,9,2,1,256,512,512,768,65535,20551,147739.0,25948.69746206476,25945.665038533607,3.0324235311507546,8005.533935873924,8005.53072623255,0.0032096413747500913,0.016312034751621782,0.006203767881997579,1.0,0.0,False
base_depth_unsharp_mask,4,indoors,scene_00019,indoors/scene_00019/scan_00183,val/indoors/scene_00019/scan_00183/00019_00183_indoors_150_020.png,9,2,1,256,512,512,768,65535,20551,147739.0,25948.69746206476,25918.493681706255,30.20378035850522,8005.533935873924,8004.0981602587935,1.4357756151305503,0.016312034751621782,0.006203767881997579,1.0,0.0,False
highpass_residual,4,indoors,scene_00019,indoors/scene_00019/scan_00183,val/indoors/scene_00019/scan_00183/00019_00183_indoors_150_020.png,10,2,2,512,512,768,768,65536,5764,88592.0,10688.954883947103,10774.71252376803,-85.75763982092778,8080.944709951673,8040.344677610679,40.60003234099571,0.013576188296503306,0.0064142056184327036,0.7126440172472753,1.397999005922232,True
aligned_patch_replacement,4,indoors,scene_00019,indoors/scene_00019/scan_00183,val/indoors/scene_00019/scan_00183/00019_00183_indoors_150_020.png,10,2,2,512,512,768,768,65536,5764,88592.0,10688.954883947103,9532.82703599616,1156.127847950942,8080.944709951673,6970.049075063904,1110.8956348877703,0.013576188296503306,0.0064142056184327036,0.7126440172472753,1.397999005922232,True
patch_high_frequency_without_base_subtraction,4,indoors,scene_00019,indoors/scene_00019/scan_00183,val/indoors/scene_00019/scan_00183/00019_00183_indoors_150_020.png,10,2,2,512,512,768,768,65536,5764,88592.0,10688.954883947103,10923.264350667905,-234.30946672080123,8080.944709951673,8055.349506618331,25.595203333343903,0.013576188296503306,0.0064142056184327036,0.7126440172472753,1.397999005922232,True
rgb_guided_bilateral_sharpening,4,indoors,scene_00019,indoors/scene_00019/scan_00183,val/indoors/scene_00019/scan_00183/00019_00183_indoors_150_020.png,10,2,2,512,512,768,768,65536,5764,88592.0,10688.954883947103,10683.400822628111,5.554061318992187,8080.944709951673,8079.132060512548,1.8126494391262744,0.013576188296503306,0.0064142056184327036,1.0,0.0,False
base_depth_unsharp_mask,4,indoors,scene_00019,indoors/scene_00019/scan_00183,val/indoors/scene_00019/scan_00183/00019_00183_indoors_150_020.png,10,2,2,512,512,768,768,65536,5764,88592.0,10688.954883947103,10663.006079029507,25.94880491759608,8080.944709951673,8069.364306479282,11.580403472391458,0.013576188296503306,0.0064142056184327036,1.0,0.0,False
highpass_residual,4,indoors,scene_00019,indoors/scene_00019/scan_00183,val/indoors/scene_00019/scan_00183/00019_00183_indoors_150_020.png,11,2,3,768,512,1024,768,65536,2573,75828.0,22053.09846223722,22341.7352618703,-288.63679963308095,19467.692837856004,19436.7094931373,30.983344718706043,0.011934545350415774,0.0036263860123236097,2.2637240768957794,0.46995663637751695,True
aligned_patch_replacement,4,indoors,scene_00019,indoors/scene_00019/scan_00183,val/indoors/scene_00019/scan_00183/00019_00183_indoors_150_020.png,11,2,3,768,512,1024,768,65536,2573,75828.0,22053.09846223722,21597.372351921866,455.72611031535484,19467.692837856004,19013.16168511559,454.5311527404142,0.011934545350415774,0.0036263860123236097,2.2637240768957794,0.46995663637751695,True
patch_high_frequency_without_base_subtraction,4,indoors,scene_00019,indoors/scene_00019/scan_00183,val/indoors/scene_00019/scan_00183/00019_00183_indoors_150_020.png,11,2,3,768,512,1024,768,65536,2573,75828.0,22053.09846223722,22367.854511570004,-314.7560493327839,19467.692837856004,19435.825387402703,31.86745045329988,0.011934545350415774,0.0036263860123236097,2.2637240768957794,0.46995663637751695,True
rgb_guided_bilateral_sharpening,4,indoors,scene_00019,indoors/scene_00019/scan_00183,val/indoors/scene_00019/scan_00183/00019_00183_indoors_150_020.png,11,2,3,768,512,1024,768,65536,2573,75828.0,22053.09846223722,22053.651706602246,-0.5532443650255922,19467.692837856004,19467.778612179434,-0.08577432342783614,0.011934545350415774,0.0036263860123236097,1.0,0.0,False
base_depth_unsharp_mask,4,indoors,scene_00019,indoors/scene_00019/scan_00183,val/indoors/scene_00019/scan_00183/00019_00183_indoors_150_020.png,11,2,3,768,512,1024,768,65536,2573,75828.0,22053.09846223722,22055.65519421283,-2.5567319756117417,19467.692837856004,19467.89851459185,-0.2056767358449743,0.011934545350415774,0.0036263860123236097,1.0,0.0,False
highpass_residual,5,indoors,scene_00019,indoors/scene_00019/scan_00183,val/indoors/scene_00019/scan_00183/00019_00183_indoors_200_020.png,0,0,0,0,0,256,256,63737,4881,83261.0,67713.55908316872,67801.85928404503,-88.30020087632393,46900.10775791135,46960.59671593283,-60.488958021478716,0.011987703651254959,0.0019735947443359457,0.11760341414564186,0.38116457974171186,True
aligned_patch_replacement,5,indoors,scene_00019,indoors/scene_00019/scan_00183,val/indoors/scene_00019/scan_00183/00019_00183_indoors_200_020.png,0,0,0,0,0,256,256,63737,4881,83261.0,67713.55908316872,67471.6164641865,241.94261898220068,46900.10775791135,46614.845366805166,285.2623911061818,0.011987703651254959,0.0019735947443359457,0.11760341414564186,0.38116457974171186,True
patch_high_frequency_without_base_subtraction,5,indoors,scene_00019,indoors/scene_00019/scan_00183,val/indoors/scene_00019/scan_00183/00019_00183_indoors_200_020.png,0,0,0,0,0,256,256,63737,4881,83261.0,67713.55908316872,67632.93556264868,80.6235205200199,46900.10775791135,46979.79468256724,-79.68692465589078,0.011987703651254959,0.0019735947443359457,0.11760341414564186,0.38116457974171186,True
rgb_guided_bilateral_sharpening,5,indoors,scene_00019,indoors/scene_00019/scan_00183,val/indoors/scene_00019/scan_00183/00019_00183_indoors_200_020.png,0,0,0,0,0,256,256,63737,4881,83261.0,67713.55908316872,67711.8689292683,1.6901539004006931,46900.10775791135,46900.19853543399,-0.09077752264091164,0.011987703651254959,0.0019735947443359457,1.0,0.0,False
base_depth_unsharp_mask,5,indoors,scene_00019,indoors/scene_00019/scan_00183,val/indoors/scene_00019/scan_00183/00019_00183_indoors_200_020.png,0,0,0,0,0,256,256,63737,4881,83261.0,67713.55908316872,67699.3649289032,14.194154265494872,46900.10775791135,46904.2711487452,-4.163390833856228,0.011987703651254959,0.0019735947443359457,1.0,0.0,False
highpass_residual,5,indoors,scene_00019,indoors/scene_00019/scan_00183,val/indoors/scene_00019/scan_00183/00019_00183_indoors_200_020.png,1,0,1,256,0,512,256,63966,4370,81446.0,37428.01562234898,37379.19008232851,48.825540020473156,23320.665593317062,23325.394010897726,-4.728417580668759,0.014208194776316173,0.002022955125251377,0.15160295423939596,0.4704876704642072,True
aligned_patch_replacement,5,indoors,scene_00019,indoors/scene_00019/scan_00183,val/indoors/scene_00019/scan_00183/00019_00183_indoors_200_020.png,1,0,1,256,0,512,256,63966,4370,81446.0,37428.01562234898,36975.64885488307,452.3667674659137,23320.665593317062,23058.663902850196,262.00169046686517,0.014208194776316173,0.002022955125251377,0.15160295423939596,0.4704876704642072,True
patch_high_frequency_without_base_subtraction,5,indoors,scene_00019,indoors/scene_00019/scan_00183,val/indoors/scene_00019/scan_00183/00019_00183_indoors_200_020.png,1,0,1,256,0,512,256,63966,4370,81446.0,37428.01562234898,37460.173381368106,-32.15775901912761,23320.665593317062,23382.63714367617,-61.97155035910849,0.014208194776316173,0.002022955125251377,0.15160295423939596,0.4704876704642072,True
rgb_guided_bilateral_sharpening,5,indoors,scene_00019,indoors/scene_00019/scan_00183,val/indoors/scene_00019/scan_00183/00019_00183_indoors_200_020.png,1,0,1,256,0,512,256,63966,4370,81446.0,37428.01562234898,37427.09065461791,0.9249677310718448,23320.665593317062,23320.643645107022,0.021948210038218396,0.014208194776316173,0.002022955125251377,1.0,0.0,False
base_depth_unsharp_mask,5,indoors,scene_00019,indoors/scene_00019/scan_00183,val/indoors/scene_00019/scan_00183/00019_00183_indoors_200_020.png,1,0,1,256,0,512,256,63966,4370,81446.0,37428.01562234898,37414.45299168885,13.562630660135321,23320.665593317062,23320.6196509088,0.04594240825794693,0.014208194776316173,0.002022955125251377,1.0,0.0,False
highpass_residual,5,indoors,scene_00019,indoors/scene_00019/scan_00183,val/indoors/scene_00019/scan_00183/00019_00183_indoors_200_020.png,2,0,2,512,0,768,256,64786,4135,81326.0,13956.866874552292,14020.058175558994,-63.191301006703384,7737.589750276438,7782.542973825578,-44.953223549139,0.018112754332723927,0.002209758871189311,0.21959521702340498,0.6259616794411836,True
aligned_patch_replacement,5,indoors,scene_00019,indoors/scene_00019/scan_00183,val/indoors/scene_00019/scan_00183/00019_00183_indoors_200_020.png,2,0,2,512,0,768,256,64786,4135,81326.0,13956.866874552292,13685.860121604723,271.0067529475679,7737.589750276438,7684.835596868985,52.75415340745337,0.018112754332723927,0.002209758871189311,0.21959521702340498,0.6259616794411836,True
patch_high_frequency_without_base_subtraction,5,indoors,scene_00019,indoors/scene_00019/scan_00183,val/indoors/scene_00019/scan_00183/00019_00183_indoors_200_020.png,2,0,2,512,0,768,256,64786,4135,81326.0,13956.866874552292,14199.921288085221,-243.05441353293105,7737.589750276438,7857.076622055172,-119.4868717787342,0.018112754332723927,0.002209758871189311,0.21959521702340498,0.6259616794411836,True
rgb_guided_bilateral_sharpening,5,indoors,scene_00019,indoors/scene_00019/scan_00183,val/indoors/scene_00019/scan_00183/00019_00183_indoors_200_020.png,2,0,2,512,0,768,256,64786,4135,81326.0,13956.866874552292,13956.859212723244,0.007661829047286461,7737.589750276438,7737.657474138904,-0.06772386246549314,0.018112754332723927,0.002209758871189311,1.0,0.0,False
base_depth_unsharp_mask,5,indoors,scene_00019,indoors/scene_00019/scan_00183,val/indoors/scene_00019/scan_00183/00019_00183_indoors_200_020.png,2,0,2,512,0,768,256,64786,4135,81326.0,13956.866874552292,13955.607883211818,1.2589913404732629,7737.589750276438,7738.012213220856,-0.42246294441857035,0.018112754332723927,0.002209758871189311,1.0,0.0,False
highpass_residual,5,indoors,scene_00019,indoors/scene_00019/scan_00183,val/indoors/scene_00019/scan_00183/00019_00183_indoors_200_020.png,3,0,3,768,0,1024,256,65465,2052,73673.0,7862.536995851586,7818.640642496586,43.89635335499989,6627.088033724078,6592.295399914671,34.79263380940725,0.01436407555816925,0.002353611255669969,0.2189164137060795,0.9934128079864561,True
aligned_patch_replacement,5,indoors,scene_00019,indoors/scene_00019/scan_00183,val/indoors/scene_00019/scan_00183/00019_00183_indoors_200_020.png,3,0,3,768,0,1024,256,65465,2052,73673.0,7862.536995851586,7634.461862624457,228.07513322712845,6627.088033724078,6413.525274135713,213.56275958836514,0.01436407555816925,0.002353611255669969,0.2189164137060795,0.9934128079864561,True
patch_high_frequency_without_base_subtraction,5,indoors,scene_00019,indoors/scene_00019/scan_00183,val/indoors/scene_00019/scan_00183/00019_00183_indoors_200_020.png,3,0,3,768,0,1024,256,65465,2052,73673.0,7862.536995851586,7838.217894041236,24.319101810349515,6627.088033724078,6608.915492680608,18.17254104347073,0.01436407555816925,0.002353611255669969,0.2189164137060795,0.9934128079864561,True
rgb_guided_bilateral_sharpening,5,indoors,scene_00019,indoors/scene_00019/scan_00183,val/indoors/scene_00019/scan_00183/00019_00183_indoors_200_020.png,3,0,3,768,0,1024,256,65465,2052,73673.0,7862.536995851586,7862.568634006791,-0.031638155204960355,6627.088033724078,6627.140543426009,-0.05250970192907414,0.01436407555816925,0.002353611255669969,1.0,0.0,False
base_depth_unsharp_mask,5,indoors,scene_00019,indoors/scene_00019/scan_00183,val/indoors/scene_00019/scan_00183/00019_00183_indoors_200_020.png,3,0,3,768,0,1024,256,65465,2052,73673.0,7862.536995851586,7862.222798114096,0.3141977374893797,6627.088033724078,6626.8969684908425,0.19106523323622096,0.01436407555816925,0.002353611255669969,1.0,0.0,False
highpass_residual,5,indoors,scene_00019,indoors/scene_00019/scan_00183,val/indoors/scene_00019/scan_00183/00019_00183_indoors_200_020.png,4,1,0,0,256,256,512,65505,3119,77981.0,32983.3418112565,33121.335956086914,-137.99414483042182,24220.255079094935,24303.501426481915,-83.24634738697843,0.015462380696963623,0.002323249920445113,0.2060719028474484,0.49784319183431147,True
aligned_patch_replacement,5,indoors,scene_00019,indoors/scene_00019/scan_00183,val/indoors/scene_00019/scan_00183/00019_00183_indoors_200_020.png,4,1,0,0,256,256,512,65505,3119,77981.0,32983.3418112565,31914.849385766604,1068.4924254898906,24220.255079094935,22807.169527174807,1413.0855519201298,0.015462380696963623,0.002323249920445113,0.2060719028474484,0.49784319183431147,True
patch_high_frequency_without_base_subtraction,5,indoors,scene_00019,indoors/scene_00019/scan_00183,val/indoors/scene_00019/scan_00183/00019_00183_indoors_200_020.png,4,1,0,0,256,256,512,65505,3119,77981.0,32983.3418112565,33191.67947020555,-208.3376589490565,24220.255079094935,24348.828309797886,-128.5732307029517,0.015462380696963623,0.002323249920445113,0.2060719028474484,0.49784319183431147,True
rgb_guided_bilateral_sharpening,5,indoors,scene_00019,indoors/scene_00019/scan_00183,val/indoors/scene_00019/scan_00183/00019_00183_indoors_200_020.png,4,1,0,0,256,256,512,65505,3119,77981.0,32983.3418112565,32984.37092485361,-1.0291135971112766,24220.255079094935,24221.106389368124,-0.8513102731903666,0.015462380696963623,0.002323249920445113,1.0,0.0,False
base_depth_unsharp_mask,5,indoors,scene_00019,indoors/scene_00019/scan_00183,val/indoors/scene_00019/scan_00183/00019_00183_indoors_200_020.png,4,1,0,0,256,256,512,65505,3119,77981.0,32983.3418112565,32982.998676743504,0.3431345129939771,24220.255079094935,24224.007419651425,-3.7523405564906165,0.015462380696963623,0.002323249920445113,1.0,0.0,False
highpass_residual,5,indoors,scene_00019,indoors/scene_00019/scan_00183,val/indoors/scene_00019/scan_00183/00019_00183_indoors_200_020.png,5,1,1,256,256,512,512,46026,10300,87226.0,27803.12586971062,27722.153868241257,80.97200146936714,10568.876310210313,10557.114747737109,11.761562473202801,0.01705485884287205,0.0025770248013083042,0.23526705011608542,0.4932101879217473,True
aligned_patch_replacement,5,indoors,scene_00019,indoors/scene_00019/scan_00183,val/indoors/scene_00019/scan_00183/00019_00183_indoors_200_020.png,5,1,1,256,256,512,512,46026,10300,87226.0,27803.12586971062,28296.27774894913,-493.15187923851096,10568.876310210313,10950.359541896643,-381.4832316863309,0.01705485884287205,0.0025770248013083042,0.23526705011608542,0.4932101879217473,True
patch_high_frequency_without_base_subtraction,5,indoors,scene_00019,indoors/scene_00019/scan_00183,val/indoors/scene_00019/scan_00183/00019_00183_indoors_200_020.png,5,1,1,256,256,512,512,46026,10300,87226.0,27803.12586971062,27296.187035689323,506.9388340213006,10568.876310210313,10547.674612808558,21.201697401754576,0.01705485884287205,0.0025770248013083042,0.23526705011608542,0.4932101879217473,True
rgb_guided_bilateral_sharpening,5,indoors,scene_00019,indoors/scene_00019/scan_00183,val/indoors/scene_00019/scan_00183/00019_00183_indoors_200_020.png,5,1,1,256,256,512,512,46026,10300,87226.0,27803.12586971062,27801.244430958523,1.8814387521015388,10568.876310210313,10568.960469419655,-0.08415920934427792,0.01705485884287205,0.0025770248013083042,1.0,0.0,False
base_depth_unsharp_mask,5,indoors,scene_00019,indoors/scene_00019/scan_00183,val/indoors/scene_00019/scan_00183/00019_00183_indoors_200_020.png,5,1,1,256,256,512,512,46026,10300,87226.0,27803.12586971062,27775.09470835262,28.031161358007537,10568.876310210313,10566.79057780537,2.085732404942858,0.01705485884287205,0.0025770248013083042,1.0,0.0,False
highpass_residual,5,indoors,scene_00019,indoors/scene_00019/scan_00183,val/indoors/scene_00019/scan_00183/00019_00183_indoors_200_020.png,6,1,2,512,256,768,512,50823,4476,68727.0,6759.174382089307,6794.6552980982715,-35.48091600896373,3454.8715482628595,3483.73446884685,-28.862920583990515,0.017048516228492964,0.00278385148147243,0.233996563502628,0.8439861622068011,True
aligned_patch_replacement,5,indoors,scene_00019,indoors/scene_00019/scan_00183,val/indoors/scene_00019/scan_00183/00019_00183_indoors_200_020.png,6,1,2,512,256,768,512,50823,4476,68727.0,6759.174382089307,7003.426199371315,-244.25181728200772,3454.8715482628595,3686.94072770584,-232.06917944298073,0.017048516228492964,0.00278385148147243,0.233996563502628,0.8439861622068011,True
patch_high_frequency_without_base_subtraction,5,indoors,scene_00019,indoors/scene_00019/scan_00183,val/indoors/scene_00019/scan_00183/00019_00183_indoors_200_020.png,6,1,2,512,256,768,512,50823,4476,68727.0,6759.174382089307,7021.865545690674,-262.69116360136564,3454.8715482628595,3652.2133181861427,-197.3417699232833,0.017048516228492964,0.00278385148147243,0.233996563502628,0.8439861622068011,True
